id,answer,correct.answer,prefix.propt,full.len.prefix,prefix.revealed,s1,s2,s3,s4
test176,s3,s3,0.17,6,1,指摘している。,排除していた。,振られている。,指定されている。
test176,s4,s3,0.17,6,1,指摘している。,排除していた。,振られている。,指定されている。
test176,s4,s3,0.17,6,1,指摘している。,排除していた。,振られている。,指定されている。
test176,s4,s3,0.17,6,1,指摘している。,排除していた。,振られている。,指定されている。
test177,s4,s2,1.00,6,6,なる。,ある。,いう。,見られる。
test177,s2,s2,1.00,6,6,なる。,ある。,いう。,見られる。
test177,s2,s2,1.00,6,6,なる。,ある。,いう。,見られる。
test177,s2,s2,1.00,6,6,なる。,ある。,いう。,見られる。
test177,s2,s2,1.00,6,6,なる。,ある。,いう。,見られる。
test178,s3,s3,0.11,9,1,認められることになる。,講じた。,調節できる。,読みつがれている。
test178,s3,s3,0.11,9,1,認められることになる。,講じた。,調節できる。,読みつがれている。
test178,s3,s3,0.11,9,1,認められることになる。,講じた。,調節できる。,読みつがれている。
test178,s3,s3,0.11,9,1,認められることになる。,講じた。,調節できる。,読みつがれている。
test178,s3,s3,0.11,9,1,認められることになる。,講じた。,調節できる。,読みつがれている。
test179,s1,s4,0.43,7,3,定着した。,就かせていただきます。,定める。,寄せている。
test179,s4,s4,0.43,7,3,定着した。,就かせていただきます。,定める。,寄せている。
test179,s4,s4,0.43,7,3,定着した。,就かせていただきます。,定める。,寄せている。
test179,s4,s4,0.43,7,3,定着した。,就かせていただきます。,定める。,寄せている。
test179,s4,s4,0.43,7,3,定着した。,就かせていただきます。,定める。,寄せている。
test180,s3,s3,0.63,8,5,表す。,衰退しつつある。,見られている。,視された。
test180,s3,s3,0.63,8,5,表す。,衰退しつつある。,見られている。,視された。
test180,s3,s3,0.63,8,5,表す。,衰退しつつある。,見られている。,視された。
test180,s3,s3,0.63,8,5,表す。,衰退しつつある。,見られている。,視された。
test180,s3,s3,0.63,8,5,表す。,衰退しつつある。,見られている。,視された。
test181,s4,s4,1.00,12,12,いわれている。,される。,称される。,呼ばれる。
test181,s1,s4,1.00,12,12,いわれている。,される。,称される。,呼ばれる。
test181,s4,s4,1.00,12,12,いわれている。,される。,称される。,呼ばれる。
test181,s1,s4,1.00,12,12,いわれている。,される。,称される。,呼ばれる。
test181,s1,s4,1.00,12,12,いわれている。,される。,称される。,呼ばれる。
test182,s3,s4,0.80,10,8,増えた。,増やしていった。,好まれた。,変えられた。
test182,s4,s4,0.80,10,8,増えた。,増やしていった。,好まれた。,変えられた。
test182,s2,s4,0.80,10,8,増えた。,増やしていった。,好まれた。,変えられた。
test182,s2,s4,0.80,10,8,増えた。,増やしていった。,好まれた。,変えられた。
test182,s3,s4,0.80,10,8,増えた。,増やしていった。,好まれた。,変えられた。
test183,s2,s2,0.50,4,2,呼ばれていた。,学ぶ。,受けた。,安置されている。
test183,s2,s2,0.50,4,2,呼ばれていた。,学ぶ。,受けた。,安置されている。
test183,s3,s2,0.50,4,2,呼ばれていた。,学ぶ。,受けた。,安置されている。
test183,s4,s2,0.50,4,2,呼ばれていた。,学ぶ。,受けた。,安置されている。
test183,s3,s2,0.50,4,2,呼ばれていた。,学ぶ。,受けた。,安置されている。
test184,s4,s4,0.82,11,9,機能した。,更迭されていた。,明記されている。,栽培される。
test184,s3,s4,0.82,11,9,機能した。,更迭されていた。,明記されている。,栽培される。
test184,s4,s4,0.82,11,9,機能した。,更迭されていた。,明記されている。,栽培される。
test184,s3,s4,0.82,11,9,機能した。,更迭されていた。,明記されている。,栽培される。
test184,s4,s4,0.82,11,9,機能した。,更迭されていた。,明記されている。,栽培される。
test185,s1,s1,0.62,13,8,安置されている。,廃止された。,学ぶ。,呼ばれていた。
test185,s1,s1,0.62,13,8,安置されている。,廃止された。,学ぶ。,呼ばれていた。
test185,s1,s1,0.62,13,8,安置されている。,廃止された。,学ぶ。,呼ばれていた。
test185,s1,s1,0.62,13,8,安置されている。,廃止された。,学ぶ。,呼ばれていた。
test185,s1,s1,0.62,13,8,安置されている。,廃止された。,学ぶ。,呼ばれていた。
test186,s2,s4,0.50,2,1,言われている。,説いている。,いた。,開く。
test186,s1,s4,0.50,2,1,言われている。,説いている。,いた。,開く。
test186,s1,s4,0.50,2,1,言われている。,説いている。,いた。,開く。
test186,s1,s4,0.50,2,1,言われている。,説いている。,いた。,開く。
test186,s2,s4,0.50,2,1,言われている。,説いている。,いた。,開く。
test187,s4,s4,1.00,9,9,向かい掛けた。,含める。,呼称される。,呼ぶことがある。
test187,s4,s4,1.00,9,9,向かい掛けた。,含める。,呼称される。,呼ぶことがある。
test187,s3,s4,1.00,9,9,向かい掛けた。,含める。,呼称される。,呼ぶことがある。
test187,s4,s4,1.00,9,9,向かい掛けた。,含める。,呼称される。,呼ぶことがある。
test187,s4,s4,1.00,9,9,向かい掛けた。,含める。,呼称される。,呼ぶことがある。
test188,s1,s1,0.33,3,1,思われる。,持っていた。,廃止された。,安置されている。
test188,s4,s1,0.33,3,1,思われる。,持っていた。,廃止された。,安置されている。
test188,s3,s1,0.33,3,1,思われる。,持っていた。,廃止された。,安置されている。
test188,s3,s1,0.33,3,1,思われる。,持っていた。,廃止された。,安置されている。
test188,s4,s1,0.33,3,1,思われる。,持っていた。,廃止された。,安置されている。
test189,s4,s3,0.63,8,5,変えられた。,増やしていった。,好まれた。,始まったとされている。
test189,s3,s3,0.63,8,5,変えられた。,増やしていった。,好まれた。,始まったとされている。
test189,s3,s3,0.63,8,5,変えられた。,増やしていった。,好まれた。,始まったとされている。
test189,s3,s3,0.63,8,5,変えられた。,増やしていった。,好まれた。,始まったとされている。
test189,s3,s3,0.63,8,5,変えられた。,増やしていった。,好まれた。,始まったとされている。
test190,s1,s1,0.15,13,2,ある。,なる。,いう。,見られる。
test190,s4,s1,0.15,13,2,ある。,なる。,いう。,見られる。
test190,s1,s1,0.15,13,2,ある。,なる。,いう。,見られる。
test190,s1,s1,0.15,13,2,ある。,なる。,いう。,見られる。
test190,s4,s1,0.15,13,2,ある。,なる。,いう。,見られる。
test191,s2,s1,0.13,8,1,なる。,見られる。,あった。,いう。
test191,s1,s1,0.13,8,1,なる。,見られる。,あった。,いう。
test191,s3,s1,0.13,8,1,なる。,見られる。,あった。,いう。
test191,s1,s1,0.13,8,1,なる。,見られる。,あった。,いう。
test191,s2,s1,0.13,8,1,なる。,見られる。,あった。,いう。
test192,s2,s4,0.17,6,1,称される。,いわれている。,される。,呼ばれる。
test192,s2,s4,0.17,6,1,称される。,いわれている。,される。,呼ばれる。
test192,s2,s4,0.17,6,1,称される。,いわれている。,される。,呼ばれる。
test192,s2,s4,0.17,6,1,称される。,いわれている。,される。,呼ばれる。
test192,s2,s4,0.17,6,1,称される。,いわれている。,される。,呼ばれる。
test193,s3,s3,0.43,7,3,称された。,示した。,禁じられている。,祀られている。
test193,s4,s3,0.43,7,3,称された。,示した。,禁じられている。,祀られている。
test193,s4,s3,0.43,7,3,称された。,示した。,禁じられている。,祀られている。
test193,s3,s3,0.43,7,3,称された。,示した。,禁じられている。,祀られている。
test193,s3,s3,0.43,7,3,称された。,示した。,禁じられている。,祀られている。
test194,s2,s2,0.57,7,4,露出している。,集中させる。,開かれた。,開催されている。
test194,s4,s2,0.57,7,4,露出している。,集中させる。,開かれた。,開催されている。
test194,s2,s2,0.57,7,4,露出している。,集中させる。,開かれた。,開催されている。
test194,s4,s2,0.57,7,4,露出している。,集中させる。,開かれた。,開催されている。
test194,s2,s2,0.57,7,4,露出している。,集中させる。,開かれた。,開催されている。
test195,s4,s4,0.90,10,9,あった。,いう。,見られる。,なった。
test195,s1,s4,0.90,10,9,あった。,いう。,見られる。,なった。
test195,s4,s4,0.90,10,9,あった。,いう。,見られる。,なった。
test195,s4,s4,0.90,10,9,あった。,いう。,見られる。,なった。
test195,s2,s4,0.90,10,9,あった。,いう。,見られる。,なった。
test196,s2,s2,0.92,12,11,確認されている。,知られる。,盛る。,皮肉られた。
test196,s2,s2,0.92,12,11,確認されている。,知られる。,盛る。,皮肉られた。
test196,s1,s2,0.92,12,11,確認されている。,知られる。,盛る。,皮肉られた。
test196,s2,s2,0.92,12,11,確認されている。,知られる。,盛る。,皮肉られた。
test196,s1,s2,0.92,12,11,確認されている。,知られる。,盛る。,皮肉られた。
test197,s1,s1,0.50,8,4,続ける。,編纂された。,結んだ。,継いだ。
test197,s2,s1,0.50,8,4,続ける。,編纂された。,結んだ。,継いだ。
test197,s1,s1,0.50,8,4,続ける。,編纂された。,結んだ。,継いだ。
test197,s2,s1,0.50,8,4,続ける。,編纂された。,結んだ。,継いだ。
test197,s4,s1,0.50,8,4,続ける。,編纂された。,結んだ。,継いだ。
test198,s1,s4,0.90,10,9,見られる。,なる。,いう。,ある。
test198,s1,s4,0.90,10,9,見られる。,なる。,いう。,ある。
test198,s4,s4,0.90,10,9,見られる。,なる。,いう。,ある。
test198,s4,s4,0.90,10,9,見られる。,なる。,いう。,ある。
test198,s1,s4,0.90,10,9,見られる。,なる。,いう。,ある。
test199,s1,s1,0.90,10,9,ある。,なる。,見られる。,いう。
test199,s1,s1,0.90,10,9,ある。,なる。,見られる。,いう。
test199,s1,s1,0.90,10,9,ある。,なる。,見られる。,いう。
test199,s1,s1,0.90,10,9,ある。,なる。,見られる。,いう。
test199,s1,s1,0.90,10,9,ある。,なる。,見られる。,いう。
test200,s2,s2,0.86,7,6,出来た。,分けられる。,出現した。,分割した。
test200,s2,s2,0.86,7,6,出来た。,分けられる。,出現した。,分割した。
test200,s4,s2,0.86,7,6,出来た。,分けられる。,出現した。,分割した。
test200,s2,s2,0.86,7,6,出来た。,分けられる。,出現した。,分割した。
test200,s4,s2,0.86,7,6,出来た。,分けられる。,出現した。,分割した。
